Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,42.20665499,57.79334501,2332,2332,1142,482,660,0,7,255,466,0,194,398,0,7,61,0,gRNA_CDK7_targ_2_1
HDR,0.31282586,99.68717414,2332,2332,959,3,956,0,0,127,832,0,124,829,0,0,3,0,gRNA_CDK7_targ_2_1
Reference,63.42105263,36.57894737,2332,2332,760,482,278,0,7,256,83,0,195,15,0,7,61,0,gRNA_CDK7_targ_2_2
HDR,8.27532869,91.72467131,2332,2332,1293,107,1186,0,0,127,1062,0,124,1059,0,0,3,0,gRNA_CDK7_targ_2_2
Reference,46.66021297,53.33978703,2332,2332,1033,482,551,0,7,256,356,0,195,288,0,7,61,0,gRNA_CDK7_targ_2_3
HDR,68.95093063,31.04906937,2332,2332,1182,815,367,0,0,127,243,0,124,240,0,0,3,0,gRNA_CDK7_targ_2_3
Reference,1.30718954,98.69281046,823,823,153,2,151,0,0,0,151,0,0,151,0,0,0,0,gRNA_CDK7_targ_3_4
HDR,55.2407932,44.7592068,823,823,353,195,158,0,0,0,158,0,0,158,0,0,0,0,gRNA_CDK7_targ_3_4
Reference,20.82309582,79.17690418,4767,4767,1628,339,1289,0,188,2,1106,182,1,1099,0,6,1,0,gRNA_CDK7_targ_4_5
HDR,20.54499821,79.45500179,4767,4767,2789,573,2216,0,0,0,2216,0,0,2216,0,0,0,0,gRNA_CDK7_targ_4_5
Reference,15.11111111,84.88888889,938,938,225,34,191,0,1,0,190,1,0,190,0,0,0,0,gRNA_CDK7_targ_5_6
HDR,0.0,100.0,938,938,708,0,708,0,0,0,708,0,0,708,0,0,0,0,gRNA_CDK7_targ_5_6
Reference,0.53191489,99.46808511,1892,1891,188,1,187,0,13,174,1,13,173,0,0,0,1,0,gRNA_CDK7_targ_7_7
HDR,0.05875441,99.94124559,1892,1891,1702,1,1701,0,18,2,1683,16,2,1681,0,2,0,0,gRNA_CDK7_targ_7_7
Reference,3.125,96.875,1892,1891,32,1,31,0,30,0,18,13,0,1,0,17,0,0,gRNA_CDK7_targ_7_8
HDR,0.0,100.0,1892,1891,1685,0,1685,0,1,2,1683,0,2,1682,0,1,0,0,gRNA_CDK7_targ_7_8
Reference,0.53191489,99.46808511,1892,1891,188,1,187,0,13,174,1,13,173,0,0,0,1,0,gRNA_CDK7_targ_7_9
HDR,70.14836795,29.85163205,1892,1891,1685,1182,503,0,1,2,500,1,2,500,0,0,0,0,gRNA_CDK7_targ_7_9
Reference,96.20689655,3.79310345,1921,1920,290,279,11,0,0,0,11,0,0,11,0,0,0,0,gRNA_CDK7_targ_8_10
HDR,36.56069364,63.43930636,1921,1920,1384,506,878,0,0,0,878,0,0,878,0,0,0,0,gRNA_CDK7_targ_8_10
Reference,76.05804111,23.94195889,2266,2262,827,629,198,0,171,1,33,164,1,26,0,7,0,0,gRNA_CDK7_targ_9_11
HDR,82.54826255,17.45173745,2266,2262,1295,1069,226,0,0,0,226,0,0,226,0,0,0,0,gRNA_CDK7_targ_9_11
Reference,97.40932642,2.59067358,1170,1170,193,188,5,0,0,0,5,0,0,5,0,0,0,0,gRNA_CDK7_targ_10_12
HDR,96.31147541,3.68852459,1170,1170,976,940,36,0,0,0,36,0,0,36,0,0,0,0,gRNA_CDK7_targ_10_12
Reference,16.27906977,83.72093023,2760,2760,602,98,504,0,1,0,504,0,0,503,0,1,0,0,gRNA_CDK7_targ_13_13
HDR,52.95262816,47.04737184,2760,2760,1541,816,725,0,0,1,725,0,0,724,0,0,1,0,gRNA_CDK7_targ_13_13
Reference,100.0,0.0,388,388,49,49,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_14_14
HDR,83.66666667,16.33333333,388,388,300,251,49,0,0,0,49,0,0,49,0,0,0,0,gRNA_CDK7_targ_14_14
Reference,92.0,8.0,2136,2136,200,184,16,0,0,0,16,0,0,16,0,0,0,0,gRNA_CDK7_targ_15_15
HDR,27.37819026,72.62180974,2136,2136,1293,354,939,0,1,1,938,1,0,937,0,0,1,0,gRNA_CDK7_targ_15_15
Reference,0.0,100.0,1519,1519,980,0,980,0,204,381,606,1,373,395,0,203,8,0,gRNA_CDK7_targ_16_16
HDR,0.0,100.0,1519,1519,279,0,279,0,129,0,154,125,0,150,0,4,0,0,gRNA_CDK7_targ_16_16
Reference,21.5396003,78.4603997,1357,1356,1351,291,1060,0,176,0,901,159,0,884,0,17,0,0,gRNA_CDK7_targ_17_17
HDR,,,1357,1356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_17_17
Reference,4.29326288,95.70673712,2929,2929,1514,65,1449,0,194,1,1445,4,0,1254,0,190,1,0,gRNA_CDK7_targ_18_18
HDR,0.0,100.0,2929,2929,1345,0,1345,0,0,0,1345,0,0,1345,0,0,0,0,gRNA_CDK7_targ_18_18
Reference,89.04109589,10.95890411,2929,2929,73,65,8,0,4,0,4,4,0,4,0,0,0,0,gRNA_CDK7_targ_18_19
HDR,0.04027386,99.95972614,2929,2929,2483,1,2482,0,191,1,2302,180,0,2290,0,11,1,0,gRNA_CDK7_targ_18_19
Reference,20.3125,79.6875,2929,2929,320,65,255,0,153,0,255,0,0,102,0,153,0,0,gRNA_CDK7_targ_18_20
HDR,0.0,100.0,2929,2929,2297,0,2297,0,1,1,2297,0,0,2295,0,1,1,0,gRNA_CDK7_targ_18_20
Reference,38.23529412,61.76470588,2929,2929,170,65,105,0,4,0,101,4,0,101,0,0,0,0,gRNA_CDK7_targ_18_21
HDR,0.0,100.0,2929,2929,1413,0,1413,0,1,0,1413,0,0,1412,0,1,0,0,gRNA_CDK7_targ_18_21
Reference,17.90633609,82.09366391,2929,2929,363,65,298,0,193,0,294,4,0,105,0,189,0,0,gRNA_CDK7_targ_18_22
HDR,0.0,100.0,2929,2929,1352,0,1352,0,2,0,1351,1,0,1350,0,1,0,0,gRNA_CDK7_targ_18_22
