Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,0.55710306,99.44289694,1367,1366,359,2,357,0,1,0,356,1,0,356,0,0,0,0,gRNA_CDK7_targ_2_1
HDR,0.0,100.0,1367,1366,1005,0,1005,0,0,25,980,0,25,980,0,0,0,0,gRNA_CDK7_targ_2_1
Reference,100.0,0.0,1367,1366,2,2,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_2_2
HDR,22.94207317,77.05792683,1367,1366,1312,301,1011,0,0,25,986,0,25,986,0,0,0,0,gRNA_CDK7_targ_2_2
Reference,3.77358491,96.22641509,1367,1366,53,2,51,0,1,0,50,1,0,50,0,0,0,0,gRNA_CDK7_targ_2_3
HDR,94.83101392,5.16898608,1367,1366,1006,954,52,0,0,25,27,0,25,27,0,0,0,0,gRNA_CDK7_targ_2_3
Reference,100.0,0.0,818,818,1,1,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_3_4
HDR,29.70168612,70.29831388,818,818,771,229,542,0,0,0,542,0,0,542,0,0,0,0,gRNA_CDK7_targ_3_4
Reference,9.04458599,90.95541401,1063,1063,785,71,714,0,19,1,695,19,0,694,0,0,1,0,gRNA_CDK7_targ_4_5
HDR,93.86281588,6.13718412,1063,1063,277,260,17,0,0,1,16,0,1,16,0,0,0,0,gRNA_CDK7_targ_4_5
Reference,0.49140049,99.50859951,954,954,407,2,405,0,0,0,405,0,0,405,0,0,0,0,gRNA_CDK7_targ_5_6
HDR,34.05172414,65.94827586,954,954,232,79,153,0,0,0,153,0,0,153,0,0,0,0,gRNA_CDK7_targ_5_6
Reference,86.57407407,13.42592593,1934,1934,432,374,58,0,27,0,31,27,0,31,0,0,0,0,gRNA_CDK7_targ_7_7
HDR,7.07142857,92.92857143,1934,1934,1400,99,1301,0,118,1,1301,0,0,1182,0,118,1,0,gRNA_CDK7_targ_7_7
Reference,58.99053628,41.00946372,1934,1934,634,374,260,0,27,0,233,27,0,233,0,0,0,0,gRNA_CDK7_targ_7_8
HDR,0.07716049,99.92283951,1934,1934,1296,1,1295,0,118,1,1295,0,0,1176,0,118,1,0,gRNA_CDK7_targ_7_8
Reference,70.30075188,29.69924812,1934,1934,532,374,158,0,27,0,131,27,0,131,0,0,0,0,gRNA_CDK7_targ_7_9
HDR,87.74094063,12.25905937,1934,1934,1297,1138,159,0,118,1,46,112,1,40,0,6,0,0,gRNA_CDK7_targ_7_9
Reference,69.23076923,30.76923077,3298,3298,78,54,24,0,0,0,24,0,0,24,0,0,0,0,gRNA_CDK7_targ_8_10
HDR,82.82460137,17.17539863,3298,3298,2195,1818,377,0,0,0,377,0,0,377,0,0,0,0,gRNA_CDK7_targ_8_10
Reference,76.50485437,23.49514563,1646,1645,515,394,121,0,2,0,119,2,0,119,0,0,0,0,gRNA_CDK7_targ_9_11
HDR,97.125,2.875,1646,1645,800,777,23,0,0,0,23,0,0,23,0,0,0,0,gRNA_CDK7_targ_9_11
Reference,98.94736842,1.05263158,720,720,95,94,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_CDK7_targ_10_12
HDR,98.68766404,1.31233596,720,720,381,376,5,0,0,0,5,0,0,5,0,0,0,0,gRNA_CDK7_targ_10_12
Reference,69.93166287,30.06833713,3703,3703,1756,1228,528,0,0,1,527,0,1,527,0,0,0,0,gRNA_CDK7_targ_13_13
HDR,93.38019918,6.61980082,3703,3703,1707,1594,113,0,0,1,112,0,1,112,0,0,0,0,gRNA_CDK7_targ_13_13
Reference,85.71428571,14.28571429,1015,1015,7,6,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_CDK7_targ_14_14
HDR,57.71144279,42.28855721,1015,1015,1005,580,425,0,0,0,425,0,0,425,0,0,0,0,gRNA_CDK7_targ_14_14
Reference,100.0,0.0,820,820,7,7,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_15_15
