Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,21.34632418,78.65367582,2238,2237,1129,241,888,0,88,0,802,86,0,800,0,2,0,0,gRNA_CDK7_targ_2_1
HDR,0.0,100.0,2238,2237,1087,0,1087,0,0,1,1086,0,1,1086,0,0,0,0,gRNA_CDK7_targ_2_1
Reference,72.15568862,27.84431138,2238,2237,334,241,93,0,88,0,7,86,0,5,0,2,0,0,gRNA_CDK7_targ_2_2
HDR,27.32752847,72.67247153,2238,2237,1493,408,1085,0,0,1,1084,0,1,1084,0,0,0,0,gRNA_CDK7_targ_2_2
Reference,33.56545961,66.43454039,2238,2237,718,241,477,0,88,0,391,86,0,389,0,2,0,0,gRNA_CDK7_targ_2_3
HDR,97.05611776,2.94388224,2238,2237,1087,1055,32,0,0,1,31,0,1,31,0,0,0,0,gRNA_CDK7_targ_2_3
Reference,,,1030,1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_3_4
HDR,77.90563867,22.09436133,1030,1030,869,677,192,0,0,0,192,0,0,192,0,0,0,0,gRNA_CDK7_targ_3_4
Reference,19.49920085,80.50079915,3309,3307,1877,366,1511,0,0,4,1511,0,0,1507,0,0,4,0,gRNA_CDK7_targ_4_5
HDR,32.15547703,67.84452297,3309,3307,849,273,576,0,0,0,576,0,0,576,0,0,0,0,gRNA_CDK7_targ_4_5
Reference,15.15151515,84.84848485,1481,1480,198,30,168,0,1,0,168,0,0,167,0,1,0,0,gRNA_CDK7_targ_5_6
HDR,26.54659358,73.45340642,1481,1480,1277,339,938,0,0,4,938,0,0,934,0,0,4,0,gRNA_CDK7_targ_5_6
Reference,19.04761905,80.95238095,2127,2127,21,4,17,0,0,16,17,0,0,1,0,0,16,0,gRNA_CDK7_targ_7_7
HDR,0.22547914,99.77452086,2127,2127,1774,4,1770,0,132,1,1732,37,1,1637,0,95,0,0,gRNA_CDK7_targ_7_7
Reference,6.34920635,93.65079365,2127,2127,63,4,59,0,38,17,59,0,0,4,0,38,17,0,gRNA_CDK7_targ_7_8
HDR,0.05824112,99.94175888,2127,2127,1717,1,1716,0,94,3,1716,0,0,1619,0,94,3,0,gRNA_CDK7_targ_7_8
Reference,20.0,80.0,2127,2127,20,4,16,0,0,16,16,0,0,0,0,0,16,0,gRNA_CDK7_targ_7_9
HDR,64.3118786,35.6881214,2127,2127,1911,1229,682,0,94,3,631,51,0,585,0,43,3,0,gRNA_CDK7_targ_7_9
Reference,93.75,6.25,3527,3527,224,210,14,0,1,0,13,1,0,13,0,0,0,0,gRNA_CDK7_targ_8_10
HDR,64.72392638,35.27607362,3527,3527,2934,1899,1035,0,0,1,1034,0,1,1034,0,0,0,0,gRNA_CDK7_targ_8_10
Reference,48.8372093,51.1627907,1492,1299,645,315,330,0,3,1,326,3,1,326,0,0,0,0,gRNA_CDK7_targ_9_11
HDR,80.95238095,19.04761905,1492,1299,651,527,124,0,0,0,124,0,0,124,0,0,0,0,gRNA_CDK7_targ_9_11
Reference,97.00996678,2.99003322,2013,2013,301,292,9,0,0,0,9,0,0,9,0,0,0,0,gRNA_CDK7_targ_10_12
HDR,96.875,3.125,2013,2013,1600,1550,50,0,0,5,46,0,4,45,0,0,1,0,gRNA_CDK7_targ_10_12
Reference,47.20812183,52.79187817,4242,4242,394,186,208,0,0,0,208,0,0,208,0,0,0,0,gRNA_CDK7_targ_13_13
HDR,20.51993068,79.48006932,4242,4242,2885,592,2293,0,0,1,2293,0,0,2292,0,0,1,0,gRNA_CDK7_targ_13_13
Reference,0.0,100.0,1095,1095,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_CDK7_targ_14_14
HDR,38.96236012,61.03763988,1095,1095,983,383,600,0,3,1,596,3,1,596,0,0,0,0,gRNA_CDK7_targ_14_14
Reference,91.89189189,8.10810811,1824,1824,37,34,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_CDK7_targ_15_15
HDR,0.20833333,99.79166667,1824,1824,1440,3,1437,0,0,2,1437,0,0,1435,0,0,2,0,gRNA_CDK7_targ_15_15
Reference,0.10638298,99.89361702,1618,1618,940,1,939,0,10,2,927,10,2,927,0,0,0,0,gRNA_CDK7_targ_16_16
HDR,0.0,100.0,1618,1618,281,0,281,0,0,0,281,0,0,281,0,0,0,0,gRNA_CDK7_targ_16_16
Reference,28.57142857,71.42857143,1241,1240,1204,344,860,0,0,0,860,0,0,860,0,0,0,0,gRNA_CDK7_targ_17_17
HDR,86.66666667,13.33333333,1241,1240,30,26,4,0,0,0,4,0,0,4,0,0,0,0,gRNA_CDK7_targ_17_17
Reference,1.81818182,98.18181818,2458,2458,1100,20,1080,0,204,95,988,0,92,781,0,204,3,0,gRNA_CDK7_targ_18_18
HDR,0.0,100.0,2458,2458,1097,0,1097,0,3,23,1097,0,0,1071,0,3,23,0,gRNA_CDK7_targ_18_18
Reference,43.47826087,56.52173913,2458,2458,46,20,26,0,0,25,1,0,25,1,0,0,0,0,gRNA_CDK7_targ_18_19
HDR,1.32216836,98.67783164,2458,2458,2269,30,2239,0,210,23,2047,192,0,2006,0,18,23,0,gRNA_CDK7_targ_18_19
Reference,12.5,87.5,2458,2458,160,20,140,0,11,25,115,0,25,104,0,11,0,0,gRNA_CDK7_targ_18_20
HDR,0.0,100.0,2458,2458,1605,0,1605,0,199,22,1413,192,0,1384,0,7,22,0,gRNA_CDK7_targ_18_20
Reference,10.63829787,89.36170213,2458,2458,188,20,168,0,0,95,76,0,92,73,0,0,3,0,gRNA_CDK7_targ_18_21
HDR,0.0,100.0,2458,2458,1358,0,1358,0,6,23,1337,0,21,1329,0,6,2,0,gRNA_CDK7_targ_18_21
Reference,4.048583,95.951417,2458,2458,494,20,474,0,0,95,382,0,92,379,0,0,3,0,gRNA_CDK7_targ_18_22
HDR,0.0,100.0,2458,2458,1306,0,1306,0,210,23,1092,193,21,1073,0,17,2,0,gRNA_CDK7_targ_18_22
Reference,16.94915254,83.05084746,2458,2458,118,20,98,0,0,25,73,0,25,73,0,0,0,0,gRNA_CDK7_targ_18_23
HDR,18.98671913,81.01328087,2458,2458,2033,386,1647,0,4,23,1625,1,21,1620,0,3,2,0,gRNA_CDK7_targ_18_23
Reference,4.75059382,95.24940618,2458,2458,421,20,401,0,204,95,309,0,92,102,0,204,3,0,gRNA_CDK7_targ_18_24
HDR,53.92938497,46.07061503,2458,2458,1756,947,809,0,4,23,785,3,21,782,0,1,2,0,gRNA_CDK7_targ_18_24
Reference,94.65648855,5.34351145,2834,2834,131,124,7,0,2,2,5,0,0,5,2,0,0,0,gRNA_CDK7_targ_19_25
HDR,1.34108181,98.65891819,2834,2834,2237,30,2207,0,6,4,2207,0,0,2197,0,6,4,0,gRNA_CDK7_targ_19_25
Reference,23.35216573,76.64783427,2834,2834,531,124,407,0,5,3,405,0,0,401,2,3,1,0,gRNA_CDK7_targ_19_26
HDR,0.0,100.0,2834,2834,2238,0,2238,0,6,4,2238,0,0,2228,0,6,4,0,gRNA_CDK7_targ_19_26
Reference,24.70119522,75.29880478,2834,2834,502,124,378,0,5,3,376,0,0,372,2,3,1,0,gRNA_CDK7_targ_19_27
HDR,89.03871248,10.96128752,2834,2834,2299,2047,252,0,6,4,243,5,4,242,0,1,0,0,gRNA_CDK7_targ_19_27
Reference,18.11023622,81.88976378,2515,2509,635,115,520,0,304,2,240,278,2,214,0,26,0,0,gRNA_CDK7_targ_20_28
HDR,2.5210084,97.4789916,2515,2509,1666,42,1624,0,0,3,1623,0,1,1621,0,0,2,0,gRNA_CDK7_targ_20_28
Reference,43.39622642,56.60377358,2515,2509,265,115,150,0,3,2,145,3,2,145,0,0,0,0,gRNA_CDK7_targ_20_29
HDR,8.0,92.0,2515,2509,1775,142,1633,0,0,3,1632,0,1,1630,0,0,2,0,gRNA_CDK7_targ_20_29
Reference,21.82163188,78.17836812,2515,2509,527,115,412,0,304,2,132,278,2,106,0,26,0,0,gRNA_CDK7_targ_20_30
HDR,96.67487685,3.32512315,2515,2509,1624,1570,54,0,0,3,51,0,3,51,0,0,0,0,gRNA_CDK7_targ_20_30
Reference,34.54987835,65.45012165,3343,3079,411,142,269,0,198,0,89,180,0,71,0,18,0,0,gRNA_CDK7_targ_23_31
HDR,74.13034786,25.86965214,3343,3079,2501,1854,647,0,0,40,645,0,2,607,0,0,38,0,gRNA_CDK7_targ_23_31
Reference,12.55813953,87.44186047,2473,2473,215,27,188,0,0,0,188,0,0,188,0,0,0,0,gRNA_CDK7_targ_24_32
HDR,52.31092437,47.68907563,2473,2473,1428,747,681,0,1,2,679,1,1,678,0,0,1,0,gRNA_CDK7_targ_24_32
