Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,4.44444444,95.55555556,1144,1144,495,22,473,0,0,0,473,0,0,473,0,0,0,0,gRNA_CDK7_targ_2_1
HDR,0.0,100.0,1144,1144,647,0,647,0,0,100,548,0,99,547,0,0,1,0,gRNA_CDK7_targ_2_1
Reference,100.0,0.0,1144,1144,22,22,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_2_2
HDR,35.00533618,64.99466382,1144,1144,937,328,609,0,0,100,510,0,99,509,0,0,1,0,gRNA_CDK7_targ_2_2
Reference,13.75,86.25,1144,1144,160,22,138,0,0,0,138,0,0,138,0,0,0,0,gRNA_CDK7_targ_2_3
HDR,75.46296296,24.53703704,1144,1144,648,489,159,0,0,100,60,0,99,59,0,0,1,0,gRNA_CDK7_targ_2_3
Reference,,,509,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_3_4
HDR,39.17274939,60.82725061,509,509,411,161,250,0,0,0,250,0,0,250,0,0,0,0,gRNA_CDK7_targ_3_4
Reference,24.44690265,75.55309735,3117,3117,904,221,683,0,2,1,681,2,0,680,0,0,1,0,gRNA_CDK7_targ_4_5
HDR,24.69784551,75.30215449,3117,3117,1903,470,1433,0,0,0,1433,0,0,1433,0,0,0,0,gRNA_CDK7_targ_4_5
Reference,92.36111111,7.63888889,681,681,144,133,11,0,0,0,11,0,0,11,0,0,0,0,gRNA_CDK7_targ_5_6
HDR,15.70093458,84.29906542,681,681,535,84,451,0,0,1,451,0,0,450,0,0,1,0,gRNA_CDK7_targ_5_6
Reference,91.41104294,8.58895706,2149,2149,163,149,14,0,0,0,14,0,0,14,0,0,0,0,gRNA_CDK7_targ_7_7
HDR,5.66801619,94.33198381,2149,2149,1976,112,1864,0,6,0,1861,3,0,1858,0,3,0,0,gRNA_CDK7_targ_7_7
Reference,53.21428571,46.78571429,2149,2149,280,149,131,0,0,0,131,0,0,131,0,0,0,0,gRNA_CDK7_targ_7_8
HDR,0.0,100.0,2149,2149,1797,0,1797,0,8,0,1792,5,0,1789,0,3,0,0,gRNA_CDK7_targ_7_8
Reference,89.75903614,10.24096386,2149,2149,166,149,17,0,0,0,17,0,0,17,0,0,0,0,gRNA_CDK7_targ_7_9
HDR,65.3640257,34.6359743,2149,2149,1868,1221,647,0,11,0,636,11,0,636,0,0,0,0,gRNA_CDK7_targ_7_9
Reference,94.24920128,5.75079872,1493,1493,313,295,18,0,0,5,15,0,3,13,0,0,2,0,gRNA_CDK7_targ_8_10
HDR,61.58940397,38.41059603,1493,1493,1057,651,406,0,0,0,406,0,0,406,0,0,0,0,gRNA_CDK7_targ_8_10
Reference,31.84296619,68.15703381,2013,2013,917,292,625,0,146,147,479,0,1,478,145,0,0,1,gRNA_CDK7_targ_9_11
HDR,86.08582575,13.91417425,2013,2013,769,662,107,0,0,0,107,0,0,107,0,0,0,0,gRNA_CDK7_targ_9_11
Reference,95.74036511,4.25963489,1514,1514,493,472,21,0,4,0,17,4,0,17,0,0,0,0,gRNA_CDK7_targ_10_12
HDR,96.97702539,3.02297461,1514,1514,827,802,25,0,0,0,25,0,0,25,0,0,0,0,gRNA_CDK7_targ_10_12
Reference,72.27272727,27.72727273,2941,2941,220,159,61,0,0,0,61,0,0,61,0,0,0,0,gRNA_CDK7_targ_13_13
HDR,65.97605893,34.02394107,2941,2941,2172,1433,739,0,0,2,738,0,1,737,0,0,1,0,gRNA_CDK7_targ_13_13
Reference,100.0,0.0,422,422,1,1,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_14_14
HDR,38.25301205,61.74698795,422,422,332,127,205,0,0,2,203,0,2,203,0,0,0,0,gRNA_CDK7_targ_14_14
Reference,95.48022599,4.51977401,1126,1126,177,169,8,0,0,0,8,0,0,8,0,0,0,0,gRNA_CDK7_targ_15_15
HDR,0.53981107,99.46018893,1126,1126,741,4,737,0,36,0,737,0,0,701,0,36,0,0,gRNA_CDK7_targ_15_15
Reference,43.06220096,56.93779904,1330,1330,627,270,357,0,23,0,336,21,0,334,0,2,0,0,gRNA_CDK7_targ_16_16
HDR,0.0,100.0,1330,1330,702,0,702,0,0,1,702,0,0,701,0,0,1,0,gRNA_CDK7_targ_16_16
Reference,11.28236745,88.71763255,1624,1624,1622,183,1439,0,0,1,1439,0,0,1438,0,0,1,0,gRNA_CDK7_targ_17_17
HDR,0.0,100.0,1624,1624,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_CDK7_targ_17_17
Reference,16.10738255,83.89261745,1696,1696,298,48,250,0,1,1,249,0,1,248,0,1,0,0,gRNA_CDK7_targ_18_18
HDR,0.0,100.0,1696,1696,1249,0,1249,0,1,2,1249,0,0,1246,0,1,2,0,gRNA_CDK7_targ_18_18
Reference,96.0,4.0,1696,1696,50,48,2,0,0,1,1,0,1,1,0,0,0,0,gRNA_CDK7_targ_18_19
HDR,1.15924344,98.84075656,1696,1696,1639,19,1620,0,2,2,1619,1,0,1616,0,1,2,0,gRNA_CDK7_targ_18_19
Reference,69.56521739,30.43478261,1696,1696,69,48,21,0,0,1,20,0,1,20,0,0,0,0,gRNA_CDK7_targ_18_20
HDR,0.0,100.0,1696,1696,1577,0,1577,0,2,2,1576,1,0,1573,0,1,2,0,gRNA_CDK7_targ_18_20
Reference,88.88888889,11.11111111,1696,1696,54,48,6,0,0,1,5,0,1,5,0,0,0,0,gRNA_CDK7_targ_18_21
