Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,1.85185185,98.14814815,695,695,108,2,106,0,0,0,106,0,0,106,0,0,0,0,gRNA_CDK7_targ_2_1
HDR,0.0,100.0,695,695,545,0,545,0,0,0,545,0,0,545,0,0,0,0,gRNA_CDK7_targ_2_1
Reference,100.0,0.0,695,695,2,2,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_2_2
HDR,14.61649783,85.38350217,695,695,691,101,590,0,0,0,590,0,0,590,0,0,0,0,gRNA_CDK7_targ_2_2
Reference,50.0,50.0,695,695,4,2,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_CDK7_targ_2_3
HDR,91.48211244,8.51788756,695,695,587,537,50,0,0,0,50,0,0,50,0,0,0,0,gRNA_CDK7_targ_2_3
Reference,,,86,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_3_4
HDR,92.85714286,7.14285714,86,85,84,78,6,0,1,0,5,1,0,5,0,0,0,0,gRNA_CDK7_targ_3_4
Reference,4.05482581,95.94517419,3743,3743,1751,71,1680,0,0,128,1555,0,125,1552,0,0,3,0,gRNA_CDK7_targ_4_5
HDR,57.2204126,42.7795874,3743,3743,1842,1054,788,0,0,1,787,0,1,787,0,0,0,0,gRNA_CDK7_targ_4_5
Reference,33.33333333,66.66666667,404,404,3,1,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_CDK7_targ_5_6
HDR,0.0,100.0,404,404,401,0,401,0,0,0,401,0,0,401,0,0,0,0,gRNA_CDK7_targ_5_6
Reference,0.0,100.0,1802,1801,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_CDK7_targ_7_7
HDR,13.62625139,86.37374861,1802,1801,1798,245,1553,0,121,5,1552,0,1,1427,0,121,4,0,gRNA_CDK7_targ_7_7
Reference,0.0,100.0,1802,1801,250,0,250,0,0,0,250,0,0,250,0,0,0,0,gRNA_CDK7_targ_7_8
HDR,0.06973501,99.93026499,1802,1801,1434,1,1433,0,5,5,1432,0,1,1423,0,5,4,0,gRNA_CDK7_targ_7_8
Reference,,,1802,1801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_7_9
HDR,68.4516129,31.5483871,1802,1801,1550,1061,489,0,121,5,485,0,4,363,0,121,1,0,gRNA_CDK7_targ_7_9
Reference,96.38554217,3.61445783,1584,1584,664,640,24,0,0,0,24,0,0,24,0,0,0,0,gRNA_CDK7_targ_8_10
HDR,42.03056769,57.96943231,1584,1584,916,385,531,0,0,2,531,0,0,529,0,0,2,0,gRNA_CDK7_targ_8_10
Reference,47.61904762,52.38095238,408,408,42,20,22,0,22,0,22,0,0,0,0,22,0,0,gRNA_CDK7_targ_9_11
HDR,36.8852459,63.1147541,408,408,366,135,231,0,0,0,231,0,0,231,0,0,0,0,gRNA_CDK7_targ_9_11
Reference,92.30769231,7.69230769,332,332,13,12,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_CDK7_targ_10_12
HDR,80.2507837,19.7492163,332,332,319,256,63,0,59,0,5,58,0,4,0,1,0,0,gRNA_CDK7_targ_10_12
Reference,91.66666667,8.33333333,3168,3168,144,132,12,0,0,0,12,0,0,12,0,0,0,0,gRNA_CDK7_targ_13_13
HDR,27.20052945,72.79947055,3168,3168,3022,822,2200,0,1,1,2198,1,1,2198,0,0,0,0,gRNA_CDK7_targ_13_13
Reference,66.66666667,33.33333333,121,121,3,2,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_CDK7_targ_14_14
HDR,0.86206897,99.13793103,121,121,116,1,115,0,0,0,115,0,0,115,0,0,0,0,gRNA_CDK7_targ_14_14
Reference,96.77419355,3.22580645,629,629,93,90,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_CDK7_targ_15_15
HDR,0.18761726,99.81238274,629,629,533,1,532,0,16,66,454,16,62,450,0,0,4,0,gRNA_CDK7_targ_15_15
Reference,36.67621777,63.32378223,1586,1586,698,256,442,0,3,1,440,1,1,438,0,2,0,0,gRNA_CDK7_targ_16_16
HDR,0.0,100.0,1586,1586,798,0,798,0,0,0,798,0,0,798,0,0,0,0,gRNA_CDK7_targ_16_16
Reference,42.76791584,57.23208416,3195,3195,3042,1301,1741,0,0,2,1741,0,0,1739,0,0,2,0,gRNA_CDK7_targ_17_17
HDR,22.68041237,77.31958763,3195,3195,97,22,75,0,0,0,75,0,0,75,0,0,0,0,gRNA_CDK7_targ_17_17
Reference,6.66666667,93.33333333,402,402,15,1,14,0,0,0,14,0,0,14,0,0,0,0,gRNA_CDK7_targ_18_18
HDR,0.0,100.0,402,402,262,0,262,0,0,0,262,0,0,262,0,0,0,0,gRNA_CDK7_targ_18_18
Reference,50.0,50.0,402,402,2,1,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_CDK7_targ_18_19
HDR,0.0,100.0,402,402,347,0,347,0,0,0,347,0,0,347,0,0,0,0,gRNA_CDK7_targ_18_19
Reference,2.38095238,97.61904762,402,402,42,1,41,0,0,0,41,0,0,41,0,0,0,0,gRNA_CDK7_targ_18_20
HDR,0.0,100.0,402,402,360,0,360,0,0,0,360,0,0,360,0,0,0,0,gRNA_CDK7_targ_18_20
