Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,0.0,100.0,3103,3103,1071,0,1071,0,0,0,1071,0,0,1071,0,0,0,0,gRNA_CDK7_targ_2_1
HDR,0.0,100.0,3103,3103,2029,0,2029,0,0,0,2029,0,0,2029,0,0,0,0,gRNA_CDK7_targ_2_1
Reference,0.0,100.0,3103,3103,1,0,1,0,0,1,0,0,1,0,0,0,0,0,gRNA_CDK7_targ_2_2
HDR,26.18816683,73.81183317,3103,3103,2062,540,1522,0,0,0,1522,0,0,1522,0,0,0,0,gRNA_CDK7_targ_2_2
Reference,0.0,100.0,3103,3103,523,0,523,0,0,1,522,0,1,522,0,0,0,0,gRNA_CDK7_targ_2_3
HDR,63.82454411,36.17545589,3103,3103,2029,1295,734,0,0,0,734,0,0,734,0,0,0,0,gRNA_CDK7_targ_2_3
Reference,0.0,100.0,2242,2242,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_CDK7_targ_3_4
HDR,8.28433993,91.71566007,2242,2242,1871,155,1716,0,0,0,1716,0,0,1716,0,0,0,0,gRNA_CDK7_targ_3_4
Reference,23.47480106,76.52519894,6766,6764,1508,354,1154,0,210,7,943,204,7,937,0,6,0,0,gRNA_CDK7_targ_4_5
HDR,40.02647838,59.97352162,6766,6764,4532,1814,2718,0,0,3,2718,0,0,2715,0,0,3,0,gRNA_CDK7_targ_4_5
Reference,100.0,0.0,1728,1728,8,8,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_5_6
HDR,7.7682686,92.2317314,1728,1728,1519,118,1401,0,0,0,1401,0,0,1401,0,0,0,0,gRNA_CDK7_targ_5_6
Reference,67.64044944,32.35955056,2228,2227,445,301,144,0,0,133,13,0,131,11,0,0,2,0,gRNA_CDK7_targ_7_7
HDR,6.86164229,93.13835771,2228,2227,1778,122,1656,0,270,0,1532,124,0,1386,0,146,0,0,gRNA_CDK7_targ_7_7
Reference,69.03669725,30.96330275,2228,2227,436,301,135,0,0,0,135,0,0,135,0,0,0,0,gRNA_CDK7_targ_7_8
HDR,0.06939625,99.93060375,2228,2227,1441,1,1440,0,144,0,1440,0,0,1296,0,144,0,0,gRNA_CDK7_targ_7_8
Reference,67.64044944,32.35955056,2228,2227,445,301,144,0,0,133,13,0,131,11,0,0,2,0,gRNA_CDK7_targ_7_9
