Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,18.42346471,81.57653529,2252,2252,1091,201,890,0,75,0,816,74,0,815,0,1,0,0,gRNA_CDK7_targ_2_1
HDR,0.0,100.0,2252,2252,1140,0,1140,0,0,2,1140,0,0,1138,0,0,2,0,gRNA_CDK7_targ_2_1
Reference,71.27659574,28.72340426,2252,2252,282,201,81,0,74,0,7,74,0,7,0,0,0,0,gRNA_CDK7_targ_2_2
HDR,27.2264631,72.7735369,2252,2252,1572,428,1144,0,1,2,1143,1,0,1141,0,0,2,0,gRNA_CDK7_targ_2_2
Reference,30.6870229,69.3129771,2252,2252,655,201,454,0,74,0,380,74,0,380,0,0,0,0,gRNA_CDK7_targ_2_3
HDR,96.66666667,3.33333333,2252,2252,1140,1102,38,0,0,2,36,0,2,36,0,0,0,0,gRNA_CDK7_targ_2_3
Reference,100.0,0.0,986,986,1,1,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_3_4
HDR,79.81330222,20.18669778,986,986,857,684,173,0,0,0,173,0,0,173,0,0,0,0,gRNA_CDK7_targ_3_4
Reference,19.57424714,80.42575286,3351,3346,1926,377,1549,0,0,1,1549,0,0,1548,0,0,1,0,gRNA_CDK7_targ_4_5
HDR,34.21658986,65.78341014,3351,3346,868,297,571,0,0,0,571,0,0,571,0,0,0,0,gRNA_CDK7_targ_4_5
Reference,10.74766355,89.25233645,1440,1440,214,23,191,0,0,0,191,0,0,191,0,0,0,0,gRNA_CDK7_targ_5_6
HDR,29.31034483,70.68965517,1440,1440,1218,357,861,0,0,0,861,0,0,861,0,0,0,0,gRNA_CDK7_targ_5_6
Reference,13.33333333,86.66666667,1987,1986,15,2,13,0,1,12,13,0,0,1,0,0,11,1,gRNA_CDK7_targ_7_7
HDR,0.0,100.0,1987,1986,1623,0,1623,0,124,1,1589,33,1,1498,0,91,0,0,gRNA_CDK7_targ_7_7
Reference,3.92156863,96.07843137,1987,1986,51,2,49,0,33,13,49,0,0,4,0,32,12,1,gRNA_CDK7_targ_7_8
HDR,0.0,100.0,1987,1986,1637,0,1637,0,91,0,1637,0,0,1546,0,91,0,0,gRNA_CDK7_targ_7_8
Reference,11.11111111,88.88888889,1987,1986,18,2,16,0,1,12,16,0,0,4,0,0,11,1,gRNA_CDK7_targ_7_9
HDR,65.69343066,34.30656934,1987,1986,1781,1170,611,0,92,0,560,51,0,519,0,41,0,0,gRNA_CDK7_targ_7_9
Reference,95.47511312,4.52488688,3540,3540,221,211,10,0,0,0,10,0,0,10,0,0,0,0,gRNA_CDK7_targ_8_10
HDR,66.61028417,33.38971583,3540,3540,2956,1969,987,0,0,0,987,0,0,987,0,0,0,0,gRNA_CDK7_targ_8_10
Reference,50.74404762,49.25595238,1481,1311,672,341,331,0,3,0,328,3,0,328,0,0,0,0,gRNA_CDK7_targ_9_11
HDR,81.88976378,18.11023622,1481,1311,635,520,115,0,0,0,115,0,0,115,0,0,0,0,gRNA_CDK7_targ_9_11
Reference,96.50145773,3.49854227,2184,2184,343,331,12,0,1,1,10,1,1,10,0,0,0,0,gRNA_CDK7_targ_10_12
HDR,97.57225434,2.42774566,2184,2184,1730,1688,42,0,0,0,42,0,0,42,0,0,0,0,gRNA_CDK7_targ_10_12
Reference,49.00849858,50.99150142,4109,4109,353,173,180,0,0,1,179,0,1,179,0,0,0,0,gRNA_CDK7_targ_13_13
HDR,19.50796951,80.49203049,4109,4109,2886,563,2323,0,0,2,2323,0,0,2321,0,0,2,0,gRNA_CDK7_targ_13_13
Reference,0.0,100.0,1123,1123,2,0,2,0,1,0,2,0,0,1,0,1,0,0,gRNA_CDK7_targ_14_14
HDR,38.23529412,61.76470588,1123,1123,1020,390,630,0,4,1,626,4,0,625,0,0,1,0,gRNA_CDK7_targ_14_14
Reference,91.30434783,8.69565217,1738,1737,46,42,4,0,0,0,4,0,0,4,0,0,0,0,gRNA_CDK7_targ_15_15
HDR,0.22058824,99.77941176,1738,1737,1360,3,1357,0,0,2,1357,0,0,1355,0,0,2,0,gRNA_CDK7_targ_15_15
Reference,0.0,100.0,1535,1535,847,0,847,0,18,1,831,15,1,828,0,3,0,0,gRNA_CDK7_targ_16_16
HDR,0.0,100.0,1535,1535,313,0,313,0,1,2,312,1,0,310,0,0,2,0,gRNA_CDK7_targ_16_16
Reference,32.22131814,67.77868186,1265,1265,1229,396,833,0,0,2,831,0,2,831,0,0,0,0,gRNA_CDK7_targ_17_17
