Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,15.25423729,84.74576271,438,438,118,18,100,0,0,0,100,0,0,100,0,0,0,0,gRNA_CDK7_targ_2_1
HDR,0.0,100.0,438,438,219,0,219,0,0,49,171,0,48,170,0,0,1,0,gRNA_CDK7_targ_2_1
Reference,94.73684211,5.26315789,438,438,19,18,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_CDK7_targ_2_2
HDR,16.38888889,83.61111111,438,438,360,59,301,0,0,49,253,0,48,252,0,0,1,0,gRNA_CDK7_targ_2_2
Reference,30.0,70.0,438,438,60,18,42,0,0,0,42,0,0,42,0,0,0,0,gRNA_CDK7_targ_2_3
HDR,47.48427673,52.51572327,438,438,318,151,167,0,0,49,119,0,48,118,0,0,1,0,gRNA_CDK7_targ_2_3
Reference,,,552,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_3_4
HDR,3.31491713,96.68508287,552,552,362,12,350,0,0,16,335,0,15,334,0,0,1,0,gRNA_CDK7_targ_3_4
Reference,8.41170324,91.58829676,2988,2988,1914,161,1753,0,132,2,1620,131,2,1619,0,1,0,0,gRNA_CDK7_targ_4_5
HDR,52.99877601,47.00122399,2988,2988,817,433,384,0,5,0,379,5,0,379,0,0,0,0,gRNA_CDK7_targ_4_5
Reference,0.0,100.0,2712,2712,131,0,131,0,1,0,131,0,0,130,0,1,0,0,gRNA_CDK7_targ_5_6
HDR,6.43410853,93.56589147,2712,2712,2580,166,2414,0,145,0,2282,132,0,2269,0,13,0,0,gRNA_CDK7_targ_5_6
Reference,0.0,100.0,2880,2880,94,0,94,0,94,0,9,85,0,0,0,9,0,0,gRNA_CDK7_targ_7_7
HDR,3.91993328,96.08006672,2880,2880,2398,94,2304,0,48,1,2304,0,0,2255,0,48,1,0,gRNA_CDK7_targ_7_7
Reference,0.0,100.0,2880,2880,215,0,215,0,94,0,130,85,0,121,0,9,0,0,gRNA_CDK7_targ_7_8
HDR,0.0,100.0,2880,2880,2312,0,2312,0,48,1,2312,0,0,2263,0,48,1,0,gRNA_CDK7_targ_7_8
Reference,0.0,100.0,2880,2880,121,0,121,0,94,0,36,85,0,27,0,9,0,0,gRNA_CDK7_targ_7_9
HDR,43.75809935,56.24190065,2880,2880,2315,1013,1302,0,48,1,1263,39,0,1253,0,9,1,0,gRNA_CDK7_targ_7_9
Reference,93.71980676,6.28019324,633,633,207,194,13,0,1,0,12,1,0,12,0,0,0,0,gRNA_CDK7_targ_8_10
HDR,60.97560976,39.02439024,633,633,287,175,112,0,0,0,112,0,0,112,0,0,0,0,gRNA_CDK7_targ_8_10
Reference,10.25641026,89.74358974,2723,2723,273,28,245,0,1,229,21,1,223,15,0,0,6,0,gRNA_CDK7_targ_9_11
HDR,97.03549061,2.96450939,2723,2723,2395,2324,71,0,0,1,70,0,1,70,0,0,0,0,gRNA_CDK7_targ_9_11
Reference,100.0,0.0,325,325,24,24,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_10_12
HDR,97.65886288,2.34113712,325,325,299,292,7,0,1,0,6,1,0,6,0,0,0,0,gRNA_CDK7_targ_10_12
Reference,1.11553785,98.88446215,3541,3541,1255,14,1241,0,0,2,1240,0,1,1239,0,0,1,0,gRNA_CDK7_targ_13_13
HDR,53.58150028,46.41849972,3541,3541,1773,950,823,0,0,0,823,0,0,823,0,0,0,0,gRNA_CDK7_targ_13_13
Reference,66.66666667,33.33333333,13,13,3,2,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_CDK7_targ_14_14
HDR,50.0,50.0,13,13,10,5,5,0,0,0,5,0,0,5,0,0,0,0,gRNA_CDK7_targ_14_14
Reference,2.63157895,97.36842105,763,701,114,3,111,0,0,0,111,0,0,111,0,0,0,0,gRNA_CDK7_targ_15_15
HDR,0.98619329,99.01380671,763,701,507,5,502,0,0,0,502,0,0,502,0,0,0,0,gRNA_CDK7_targ_15_15
Reference,79.15407855,20.84592145,722,722,331,262,69,0,6,1,67,1,1,62,0,5,0,0,gRNA_CDK7_targ_16_16
HDR,0.0,100.0,722,722,390,0,390,0,0,0,390,0,0,390,0,0,0,0,gRNA_CDK7_targ_16_16
Reference,6.02564103,93.97435897,1571,1571,1560,94,1466,0,0,2,1465,0,1,1464,0,0,1,0,gRNA_CDK7_targ_17_17
HDR,0.0,100.0,1571,1571,7,0,7,0,0,0,7,0,0,7,0,0,0,0,gRNA_CDK7_targ_17_17
Reference,1.55555556,98.44444444,2424,2422,900,14,886,0,0,71,886,0,0,815,0,0,71,0,gRNA_CDK7_targ_18_18
HDR,0.0,100.0,2424,2422,781,0,781,0,0,0,781,0,0,781,0,0,0,0,gRNA_CDK7_targ_18_18
Reference,100.0,0.0,2424,2422,14,14,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_18_19
HDR,5.51849606,94.48150394,2424,2422,1649,91,1558,0,0,73,1490,0,68,1485,0,0,5,0,gRNA_CDK7_targ_18_19
Reference,2.60707635,97.39292365,2424,2422,537,14,523,0,0,0,523,0,0,523,0,0,0,0,gRNA_CDK7_targ_18_20
HDR,0.0,100.0,2424,2422,1880,0,1880,0,0,73,1812,0,68,1807,0,0,5,0,gRNA_CDK7_targ_18_20
Reference,87.5,12.5,2424,2422,16,14,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_CDK7_targ_18_21
HDR,0.0,100.0,2424,2422,1006,0,1006,0,0,2,1006,0,0,1004,0,0,2,0,gRNA_CDK7_targ_18_21
Reference,4.66666667,95.33333333,2424,2422,300,14,286,0,0,0,286,0,0,286,0,0,0,0,gRNA_CDK7_targ_18_22
HDR,0.0,100.0,2424,2422,1087,0,1087,0,0,2,1087,0,0,1085,0,0,2,0,gRNA_CDK7_targ_18_22
Reference,3.14606742,96.85393258,2424,2422,445,14,431,0,0,0,431,0,0,431,0,0,0,0,gRNA_CDK7_targ_18_23
HDR,37.26741095,62.73258905,2424,2422,1881,701,1180,0,0,73,1111,0,69,1107,0,0,4,0,gRNA_CDK7_targ_18_23
Reference,4.68227425,95.31772575,2424,2422,299,14,285,0,0,0,285,0,0,285,0,0,0,0,gRNA_CDK7_targ_18_24
HDR,28.98950856,71.01049144,2424,2422,1811,525,1286,0,0,3,1286,0,0,1283,0,0,3,0,gRNA_CDK7_targ_18_24
Reference,96.63865546,3.36134454,2263,2263,119,115,4,0,1,0,3,1,0,3,0,0,0,0,gRNA_CDK7_targ_19_25
HDR,0.0,100.0,2263,2263,1796,0,1796,0,2,0,1796,0,0,1794,0,2,0,0,gRNA_CDK7_targ_19_25
Reference,96.63865546,3.36134454,2263,2263,119,115,4,0,0,0,4,0,0,4,0,0,0,0,gRNA_CDK7_targ_19_26
HDR,0.0,100.0,2263,2263,1556,0,1556,0,2,0,1556,0,0,1554,0,2,0,0,gRNA_CDK7_targ_19_26
Reference,97.45762712,2.54237288,2263,2263,118,115,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_CDK7_targ_19_27
HDR,75.20891365,24.79108635,2263,2263,1795,1350,445,0,2,0,443,2,0,443,0,0,0,0,gRNA_CDK7_targ_19_27
Reference,5.34591195,94.65408805,1173,1139,636,34,602,0,0,98,504,0,98,504,0,0,0,0,gRNA_CDK7_targ_20_28
HDR,5.37190083,94.62809917,1173,1139,484,26,458,0,0,0,458,0,0,458,0,0,0,0,gRNA_CDK7_targ_20_28
Reference,21.11801242,78.88198758,1173,1139,161,34,127,0,0,98,29,0,98,29,0,0,0,0,gRNA_CDK7_targ_20_29
HDR,50.81799591,49.18200409,1173,1139,978,497,481,0,0,0,481,0,0,481,0,0,0,0,gRNA_CDK7_targ_20_29
Reference,25.56390977,74.43609023,1173,1139,133,34,99,0,0,98,1,0,98,1,0,0,0,0,gRNA_CDK7_targ_20_30
HDR,94.31578947,5.68421053,1173,1139,475,448,27,0,0,0,27,0,0,27,0,0,0,0,gRNA_CDK7_targ_20_30
Reference,25.23148148,74.76851852,7000,6759,432,109,323,0,2,303,22,0,301,18,0,2,2,0,gRNA_CDK7_targ_23_31
HDR,50.86767896,49.13232104,7000,6759,2766,1407,1359,0,8,697,691,6,662,654,0,2,35,0,gRNA_CDK7_targ_23_31
Reference,14.51612903,85.48387097,2352,2251,62,9,53,0,0,2,53,0,0,51,0,0,2,0,gRNA_CDK7_targ_24_32
HDR,40.35560345,59.64439655,2352,2251,1856,749,1107,0,0,12,1107,0,0,1095,0,0,12,0,gRNA_CDK7_targ_24_32
Reference,31.34328358,68.65671642,838,838,737,231,506,0,0,0,506,0,0,506,0,0,0,0,gRNA_CDK7_targ_28_33
HDR,98.0,2.0,838,838,100,98,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_CDK7_targ_28_33
Reference,5.17970402,94.82029598,1355,1355,946,49,897,0,3,0,894,3,0,894,0,0,0,0,gRNA_CDK7_targ_29_34
